schema_version	contrast_index	kda_run_id	source_contrast_id	fine_cell_type	broad_cell_type	signature_group	sex	apoe_group	query_mode	cells_ad	cells_nci	donors_ad	donors_nci	phase08_terminal_status	minimum_cells_per_deg_arm	passes_cell_floor	candidate_query_genes	effective_query_genes	minimum_effective_query_genes	passes_query_floor	phase12_eligibility_status	phase12_terminal_status	phase12_returned_driver_count	included_at_thresholds	exclusion_reason
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	270	primary_SMC_M_e33_AD_both_mito	vasculature::SMC::AD_vs_NCI__Male__e33	SMC	Vasculature_cells	M_e33	Male	e33	AD_both_mito	70	282	22	36	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	271	primary_Ast_CHI3L1_M_e4_AD_both_mito	astrocytes::Ast CHI3L1::AD_vs_NCI__Male__e4	Ast CHI3L1	Astrocytes	M_e4	Male	e4	AD_both_mito	1655	412	24	9	validated_complete	3	TRUE	62	58	3	TRUE	eligible	completed_significant	9	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	272	primary_Ast_DPP10_M_e4_AD_both_mito	astrocytes::Ast DPP10::AD_vs_NCI__Male__e4	Ast DPP10	Astrocytes	M_e4	Male	e4	AD_both_mito	1565	979	27	10	validated_complete	3	TRUE	63	60	3	TRUE	eligible	completed_significant	8	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	273	primary_Ast_GRM3_M_e4_AD_both_mito	astrocytes::Ast GRM3::AD_vs_NCI__Male__e4	Ast GRM3	Astrocytes	M_e4	Male	e4	AD_both_mito	4914	2144	27	10	validated_complete	3	TRUE	24	21	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	274	primary_CAMs_M_e4_AD_both_mito	immune::CAMs::AD_vs_NCI__Male__e4	CAMs	CAMs	M_e4	Male	e4	AD_both_mito	137	65	22	9	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	275	primary_Exc_L2_3_CBLN2_LINC02306_M_e4_AD_both_mito	excitatory_set1::Exc L2-3 CBLN2 LINC02306::AD_vs_NCI__Male__e4	Exc L2-3 CBLN2 LINC02306	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	15661	6766	27	10	validated_complete	3	TRUE	21	17	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	276	primary_Exc_L3_4_RORB_CUX2_M_e4_AD_both_mito	excitatory_set2::Exc L3-4 RORB CUX2::AD_vs_NCI__Male__e4	Exc L3-4 RORB CUX2	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	11378	4290	27	10	validated_complete	3	TRUE	28	22	3	TRUE	eligible	completed_significant	5	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	277	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e4	Exc L3-5 RORB PLCH1	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	2238	987	26	10	validated_complete	3	TRUE	42	38	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	278	primary_Exc_L4_5_RORB_GABRG1_M_e4_AD_both_mito	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e4	Exc L4-5 RORB GABRG1	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	4614	2201	26	10	validated_complete	3	TRUE	21	18	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	279	primary_Exc_L4_5_RORB_IL1RAPL2_M_e4_AD_both_mito	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e4	Exc L4-5 RORB IL1RAPL2	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	6930	2820	27	10	validated_complete	3	TRUE	34	27	3	TRUE	eligible	completed_significant	1	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	280	primary_Exc_L5_ET_M_e4_AD_both_mito	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e4	Exc L5 ET	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	203	75	25	10	validated_complete	3	TRUE	4	3	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	281	primary_Exc_L5_6_RORB_LINC02196_M_e4_AD_both_mito	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e4	Exc L5-6 RORB LINC02196	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	1275	493	27	10	validated_complete	3	TRUE	55	48	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	282	primary_Exc_L5_6_IT_Car3_M_e4_AD_both_mito	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e4	Exc L5/6 IT Car3	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	1124	427	27	10	validated_complete	3	TRUE	21	21	3	TRUE	eligible	completed_significant	5	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	283	primary_Exc_L5_6_NP_M_e4_AD_both_mito	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e4	Exc L5/6 NP	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	920	413	26	9	validated_complete	3	TRUE	13	11	3	TRUE	eligible	completed_significant	2	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	284	primary_Exc_L6_CT_M_e4_AD_both_mito	excitatory_set3::Exc L6 CT::AD_vs_NCI__Male__e4	Exc L6 CT	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	1116	523	27	10	validated_complete	3	TRUE	26	23	3	TRUE	eligible	completed_significant	8	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	285	primary_Exc_L6_THEMIS_NFIA_M_e4_AD_both_mito	excitatory_set3::Exc L6 THEMIS NFIA::AD_vs_NCI__Male__e4	Exc L6 THEMIS NFIA	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	3580	1566	27	10	validated_complete	3	TRUE	39	28	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	286	primary_Exc_L6b_M_e4_AD_both_mito	excitatory_set3::Exc L6b::AD_vs_NCI__Male__e4	Exc L6b	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	1260	480	27	10	validated_complete	3	TRUE	37	31	3	TRUE	eligible	completed_significant	1	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	287	primary_Exc_NRGN_M_e4_AD_both_mito	excitatory_set3::Exc NRGN::AD_vs_NCI__Male__e4	Exc NRGN	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	4828	461	27	10	validated_complete	3	TRUE	115	105	3	TRUE	eligible	completed_significant	10	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	288	primary_Exc_RELN_CHD7_M_e4_AD_both_mito	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	Exc RELN CHD7	Excitatory_neurons	M_e4	Male	e4	AD_both_mito	5746	397	26	10	validated_complete	3	TRUE	219	185	3	TRUE	eligible	completed_significant	2	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	289	primary_Inh_ALCAM_TRPM3_M_e4_AD_both_mito	inhibitory::Inh ALCAM TRPM3::AD_vs_NCI__Male__e4	Inh ALCAM TRPM3	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	683	270	26	10	validated_complete	3	TRUE	3	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	290	primary_Inh_CUX2_MSR1_M_e4_AD_both_mito	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e4	Inh CUX2 MSR1	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1387	534	27	10	validated_complete	3	TRUE	6	6	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	291	primary_Inh_ENOX2_SPHKAP_M_e4_AD_both_mito	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e4	Inh ENOX2 SPHKAP	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	711	240	25	10	validated_complete	3	TRUE	5	4	3	TRUE	eligible	completed_significant	9	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	292	primary_Inh_FBN2_EPB41L4A_M_e4_AD_both_mito	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e4	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	395	145	26	10	validated_complete	3	TRUE	2	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	293	primary_Inh_GPC5_RIT2_M_e4_AD_both_mito	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e4	Inh GPC5 RIT2	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	260	94	26	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	294	primary_Inh_L1_PAX6_CA4_M_e4_AD_both_mito	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	250	116	24	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	295	primary_Inh_L1_2_PAX6_SCGN_M_e4_AD_both_mito	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	106	39	23	9	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	296	primary_Inh_L1_6_LAMP5_CA13_M_e4_AD_both_mito	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	892	335	26	10	validated_complete	3	TRUE	4	4	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	297	primary_Inh_L3_5_SST_MAFB_M_e4_AD_both_mito	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1267	410	26	10	validated_complete	3	TRUE	9	8	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	298	primary_Inh_L5_6_PVALB_STON2_M_e4_AD_both_mito	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	302	105	26	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	299	primary_Inh_L5_6_SST_TH_M_e4_AD_both_mito	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	Inh L5-6 SST TH	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	238	86	23	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	300	primary_Inh_L6_SST_NPY_M_e4_AD_both_mito	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	Inh L6 SST NPY	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	82	23	24	8	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	301	primary_Inh_LAMP5_NRG1_Rosehip_M_e4_AD_both_mito	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e4	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1537	575	26	10	validated_complete	3	TRUE	48	45	3	TRUE	eligible	completed_significant	17	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	302	primary_Inh_LAMP5_RELN_M_e4_AD_both_mito	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	411	206	25	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	303	primary_Inh_PTPRK_FAM19A1_M_e4_AD_both_mito	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	603	240	24	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	304	primary_Inh_PVALB_CA8_Chandelier_M_e4_AD_both_mito	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Male__e4	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	815	333	26	10	validated_complete	3	TRUE	9	8	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	305	primary_Inh_PVALB_HTR4_M_e4_AD_both_mito	inhibitory::Inh PVALB HTR4::AD_vs_NCI__Male__e4	Inh PVALB HTR4	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	2593	877	27	10	validated_complete	3	TRUE	47	41	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	306	primary_Inh_PVALB_SULF1_M_e4_AD_both_mito	inhibitory::Inh PVALB SULF1::AD_vs_NCI__Male__e4	Inh PVALB SULF1	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1324	462	27	10	validated_complete	3	TRUE	5	4	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	307	primary_Inh_RYR3_TSHZ2_M_e4_AD_both_mito	inhibitory::Inh RYR3 TSHZ2::AD_vs_NCI__Male__e4	Inh RYR3 TSHZ2	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1414	587	27	10	validated_complete	3	TRUE	5	3	3	TRUE	eligible	completed_significant	7	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	308	primary_Inh_SGCD_PDE3A_M_e4_AD_both_mito	inhibitory::Inh SGCD PDE3A::AD_vs_NCI__Male__e4	Inh SGCD PDE3A	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	255	103	26	9	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	309	primary_Inh_SORCS1_TTN_M_e4_AD_both_mito	inhibitory::Inh SORCS1 TTN::AD_vs_NCI__Male__e4	Inh SORCS1 TTN	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	537	193	25	10	validated_complete	3	TRUE	1	1	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	310	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	inhibitory::Inh VIP ABI3BP::AD_vs_NCI__Male__e4	Inh VIP ABI3BP	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	840	352	27	10	validated_complete	3	TRUE	5	4	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	311	primary_Inh_VIP_CLSTN2_M_e4_AD_both_mito	inhibitory::Inh VIP CLSTN2::AD_vs_NCI__Male__e4	Inh VIP CLSTN2	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	1021	472	27	10	validated_complete	3	TRUE	3	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	312	primary_Inh_VIP_THSD7B_M_e4_AD_both_mito	inhibitory::Inh VIP THSD7B::AD_vs_NCI__Male__e4	Inh VIP THSD7B	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	507	179	25	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	313	primary_Inh_VIP_TSHZ2_M_e4_AD_both_mito	inhibitory::Inh VIP TSHZ2::AD_vs_NCI__Male__e4	Inh VIP TSHZ2	Inhibitory_neurons	M_e4	Male	e4	AD_both_mito	730	299	27	10	validated_complete	3	TRUE	1	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	314	primary_Mic_MKI67_M_e4_AD_both_mito	immune::Mic MKI67::AD_vs_NCI__Male__e4	Mic MKI67	Microglia	M_e4	Male	e4	AD_both_mito	29	7	9	4	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	315	primary_Mic_P2RY12_M_e4_AD_both_mito	immune::Mic P2RY12::AD_vs_NCI__Male__e4	Mic P2RY12	Microglia	M_e4	Male	e4	AD_both_mito	4158	1439	27	10	validated_complete	3	TRUE	34	29	3	TRUE	eligible	completed_significant	4	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	316	primary_Mic_TPT1_M_e4_AD_both_mito	immune::Mic TPT1::AD_vs_NCI__Male__e4	Mic TPT1	Microglia	M_e4	Male	e4	AD_both_mito	217	283	24	8	validated_complete	3	TRUE	15	14	3	TRUE	eligible	completed_significant	6	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	317	primary_OPC_M_e4_AD_both_mito	opcs::OPC::AD_vs_NCI__Male__e4	OPC	OPCs	M_e4	Male	e4	AD_both_mito	5115	2083	27	10	validated_complete	3	TRUE	14	10	3	TRUE	eligible	completed_significant	3	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	318	primary_Oli_M_e4_AD_both_mito	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	Oli	Oligodendrocytes	M_e4	Male	e4	AD_both_mito	37526	15559	27	10	validated_complete	3	TRUE	14	12	3	TRUE	eligible	completed_no_significant	0	TRUE	NA
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	319	primary_T_cells_M_e4_AD_both_mito	immune::T cells::AD_vs_NCI__Male__e4	T cells	T_cells	M_e4	Male	e4	AD_both_mito	169	107	24	10	validated_complete	3	TRUE	1	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	320	primary_End_M_e4_AD_both_mito	vasculature::End::AD_vs_NCI__Male__e4	End	Vasculature_cells	M_e4	Male	e4	AD_both_mito	432	143	25	10	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	321	primary_Fib_FLRT2_M_e4_AD_both_mito	vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	Fib FLRT2	Vasculature_cells	M_e4	Male	e4	AD_both_mito	212	131	27	10	validated_complete	3	TRUE	2	2	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	322	primary_Fib_SLC4A4_M_e4_AD_both_mito	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e4	Fib SLC4A4	Vasculature_cells	M_e4	Male	e4	AD_both_mito	16	22	8	5	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	323	primary_Per_M_e4_AD_both_mito	vasculature::Per::AD_vs_NCI__Male__e4	Per	Vasculature_cells	M_e4	Male	e4	AD_both_mito	322	135	24	9	validated_complete	3	TRUE	1	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
phase20_sexapoe_kda_simple_aggr_combo_v1_run_manifest	324	primary_SMC_M_e4_AD_both_mito	vasculature::SMC::AD_vs_NCI__Male__e4	SMC	Vasculature_cells	M_e4	Male	e4	AD_both_mito	99	62	19	7	validated_complete	3	TRUE	0	0	3	FALSE	effective_query_below_minimum	skipped_effective_query_below_minimum	0	FALSE	minimum_effective_query_genes_not_met
